,Filepaths,Labels
1691,preprocessed_images\Armyworm_Moth\305516055.jpg,Armyworm_Moth
1692,preprocessed_images\Armyworm_Moth\305516194.jpg,Armyworm_Moth
1693,preprocessed_images\Armyworm_Moth\305535878.jpg,Armyworm_Moth
1694,preprocessed_images\Armyworm_Moth\305545937.jpg,Armyworm_Moth
1695,preprocessed_images\Armyworm_Moth\305545954.jpg,Armyworm_Moth
1696,preprocessed_images\Armyworm_Moth\305545982.jpg,Armyworm_Moth
1697,preprocessed_images\Armyworm_Moth\305552841.jpg,Armyworm_Moth
1698,preprocessed_images\Armyworm_Moth\305552892.jpg,Armyworm_Moth
1699,preprocessed_images\Armyworm_Moth\305595105.jpg,Armyworm_Moth
1700,preprocessed_images\Armyworm_Moth\305669783.jpg,Armyworm_Moth
1701,preprocessed_images\Armyworm_Moth\305689250.jpg,Armyworm_Moth
1702,preprocessed_images\Armyworm_Moth\305689282.jpg,Armyworm_Moth
1703,preprocessed_images\Armyworm_Moth\305709104.jpg,Armyworm_Moth
1704,preprocessed_images\Armyworm_Moth\305717792.jpg,Armyworm_Moth
1705,preprocessed_images\Armyworm_Moth\305747836.jpg,Armyworm_Moth
1706,preprocessed_images\Armyworm_Moth\305747850.jpg,Armyworm_Moth
1707,preprocessed_images\Armyworm_Moth\305770176.jpg,Armyworm_Moth
1708,preprocessed_images\Armyworm_Moth\305823601.jpg,Armyworm_Moth
1709,preprocessed_images\Armyworm_Moth\305823713.jpg,Armyworm_Moth
1710,preprocessed_images\Armyworm_Moth\305823806.jpg,Armyworm_Moth
1711,preprocessed_images\Armyworm_Moth\305823863.jpg,Armyworm_Moth
1712,preprocessed_images\Armyworm_Moth\305824118.jpg,Armyworm_Moth
1713,preprocessed_images\Armyworm_Moth\305849846.jpg,Armyworm_Moth
1714,preprocessed_images\Armyworm_Moth\305886665.jpg,Armyworm_Moth
1715,preprocessed_images\Armyworm_Moth\305923098.jpg,Armyworm_Moth
1716,preprocessed_images\Armyworm_Moth\305932495.jpg,Armyworm_Moth
1717,preprocessed_images\Armyworm_Moth\305996566.jpg,Armyworm_Moth
1718,preprocessed_images\Armyworm_Moth\305996657.jpg,Armyworm_Moth
1719,preprocessed_images\Armyworm_Moth\306006466.jpg,Armyworm_Moth
1720,preprocessed_images\Armyworm_Moth\306009052.jpg,Armyworm_Moth
1721,preprocessed_images\Armyworm_Moth\306010478.jpg,Armyworm_Moth
1722,preprocessed_images\Armyworm_Moth\306010521.jpg,Armyworm_Moth
1723,preprocessed_images\Armyworm_Moth\306010868.jpg,Armyworm_Moth
1724,preprocessed_images\Armyworm_Moth\306011094.jpg,Armyworm_Moth
1725,preprocessed_images\Armyworm_Moth\306011192.jpg,Armyworm_Moth
1726,preprocessed_images\Armyworm_Moth\306011206.jpg,Armyworm_Moth
1727,preprocessed_images\Armyworm_Moth\306011244.jpg,Armyworm_Moth
1728,preprocessed_images\Armyworm_Moth\306011262.jpg,Armyworm_Moth
1729,preprocessed_images\Armyworm_Moth\306011396.jpg,Armyworm_Moth
1730,preprocessed_images\Armyworm_Moth\306025897.jpg,Armyworm_Moth
1731,preprocessed_images\Armyworm_Moth\306026081.jpg,Armyworm_Moth
1732,preprocessed_images\Armyworm_Moth\306026641.jpg,Armyworm_Moth
1733,preprocessed_images\Armyworm_Moth\306029154.jpg,Armyworm_Moth
1734,preprocessed_images\Armyworm_Moth\306029180.jpg,Armyworm_Moth
1735,preprocessed_images\Armyworm_Moth\306029200.jpg,Armyworm_Moth
1736,preprocessed_images\Armyworm_Moth\306033794.jpg,Armyworm_Moth
1737,preprocessed_images\Armyworm_Moth\306111937.jpg,Armyworm_Moth
1738,preprocessed_images\Armyworm_Moth\306129408.jpg,Armyworm_Moth
1739,preprocessed_images\Armyworm_Moth\306129421.jpg,Armyworm_Moth
1740,preprocessed_images\Armyworm_Moth\306129521.jpg,Armyworm_Moth
1741,preprocessed_images\Armyworm_Moth\306173082.jpg,Armyworm_Moth
1742,preprocessed_images\Armyworm_Moth\306251053.jpg,Armyworm_Moth
1743,preprocessed_images\Armyworm_Moth\306274665.jpg,Armyworm_Moth
1744,preprocessed_images\Armyworm_Moth\306274673.jpg,Armyworm_Moth
1745,preprocessed_images\Armyworm_Moth\306280132.jpg,Armyworm_Moth
1746,preprocessed_images\Armyworm_Moth\306316511.jpg,Armyworm_Moth
1747,preprocessed_images\Armyworm_Moth\306359335.jpg,Armyworm_Moth
1748,preprocessed_images\Armyworm_Moth\306376168.jpg,Armyworm_Moth
1749,preprocessed_images\Armyworm_Moth\306376191.jpg,Armyworm_Moth
1750,preprocessed_images\Armyworm_Moth\306560323.jpg,Armyworm_Moth
1751,preprocessed_images\Armyworm_Moth\306601587.jpg,Armyworm_Moth
1752,preprocessed_images\Armyworm_Moth\306601610.jpg,Armyworm_Moth
1753,preprocessed_images\Armyworm_Moth\306617450.jpg,Armyworm_Moth
1754,preprocessed_images\Armyworm_Moth\306631010.jpg,Armyworm_Moth
1755,preprocessed_images\Armyworm_Moth\306632403.jpg,Armyworm_Moth
1756,preprocessed_images\Armyworm_Moth\306632458.jpg,Armyworm_Moth
1757,preprocessed_images\Armyworm_Moth\306733987.jpg,Armyworm_Moth
1758,preprocessed_images\Armyworm_Moth\306877649.jpg,Armyworm_Moth
1759,preprocessed_images\Armyworm_Moth\306894332.jpg,Armyworm_Moth
1760,preprocessed_images\Armyworm_Moth\306923639.jpg,Armyworm_Moth
1761,preprocessed_images\Armyworm_Moth\306923740.jpg,Armyworm_Moth
1762,preprocessed_images\Armyworm_Moth\306939434.jpg,Armyworm_Moth
1763,preprocessed_images\Armyworm_Moth\306954947.jpg,Armyworm_Moth
1764,preprocessed_images\Armyworm_Moth\306969180.jpg,Armyworm_Moth
1765,preprocessed_images\Armyworm_Moth\306969242.jpg,Armyworm_Moth
1766,preprocessed_images\Armyworm_Moth\306969337.jpg,Armyworm_Moth
1767,preprocessed_images\Armyworm_Moth\307021654.jpg,Armyworm_Moth
1768,preprocessed_images\Armyworm_Moth\307052265.jpg,Armyworm_Moth
1769,preprocessed_images\Armyworm_Moth\307103304.jpg,Armyworm_Moth
1770,preprocessed_images\Armyworm_Moth\307114638.jpg,Armyworm_Moth
1771,preprocessed_images\Armyworm_Moth\307151232.jpg,Armyworm_Moth
1772,preprocessed_images\Armyworm_Moth\307151295.jpg,Armyworm_Moth
1773,preprocessed_images\Armyworm_Moth\307151325.jpg,Armyworm_Moth
1774,preprocessed_images\Armyworm_Moth\307280285.jpg,Armyworm_Moth
1775,preprocessed_images\Armyworm_Moth\307318253.jpg,Armyworm_Moth
1776,preprocessed_images\Armyworm_Moth\307341789.jpg,Armyworm_Moth
1777,preprocessed_images\Armyworm_Moth\307359683.jpg,Armyworm_Moth
1778,preprocessed_images\Armyworm_Moth\307392211.jpg,Armyworm_Moth
1779,preprocessed_images\Armyworm_Moth\307402045.jpg,Armyworm_Moth
1780,preprocessed_images\Armyworm_Moth\307402130.jpg,Armyworm_Moth
1781,preprocessed_images\Armyworm_Moth\307473517.jpg,Armyworm_Moth
1782,preprocessed_images\Armyworm_Moth\307491530.jpg,Armyworm_Moth
1783,preprocessed_images\Armyworm_Moth\307626970.jpg,Armyworm_Moth
1784,preprocessed_images\Armyworm_Moth\307724545.jpg,Armyworm_Moth
1785,preprocessed_images\Armyworm_Moth\307727739.jpg,Armyworm_Moth
1786,preprocessed_images\Armyworm_Moth\307727766.jpg,Armyworm_Moth
1787,preprocessed_images\Armyworm_Moth\307839410.jpg,Armyworm_Moth
1788,preprocessed_images\Armyworm_Moth\307909524.jpg,Armyworm_Moth
1789,preprocessed_images\Armyworm_Moth\307968145.jpg,Armyworm_Moth
1790,preprocessed_images\Armyworm_Moth\307978414.jpg,Armyworm_Moth
1791,preprocessed_images\Armyworm_Moth\307987338.jpg,Armyworm_Moth
1792,preprocessed_images\Armyworm_Moth\307993526.jpg,Armyworm_Moth
1793,preprocessed_images\Armyworm_Moth\308019776.jpg,Armyworm_Moth
1794,preprocessed_images\Armyworm_Moth\308019795.jpg,Armyworm_Moth
1795,preprocessed_images\Armyworm_Moth\308062470.jpg,Armyworm_Moth
1796,preprocessed_images\Armyworm_Moth\308088192.jpg,Armyworm_Moth
1797,preprocessed_images\Armyworm_Moth\308099671.jpg,Armyworm_Moth
1798,preprocessed_images\Armyworm_Moth\308114536.jpg,Armyworm_Moth
1799,preprocessed_images\Armyworm_Moth\308123927.jpg,Armyworm_Moth
1800,preprocessed_images\Armyworm_Moth\308123962.jpg,Armyworm_Moth
1801,preprocessed_images\Armyworm_Moth\308157215.jpg,Armyworm_Moth
1802,preprocessed_images\Armyworm_Moth\308157238.jpg,Armyworm_Moth
1803,preprocessed_images\Armyworm_Moth\308246129.jpg,Armyworm_Moth
1804,preprocessed_images\Armyworm_Moth\308277186.jpg,Armyworm_Moth
1805,preprocessed_images\Armyworm_Moth\308284273.jpg,Armyworm_Moth
1806,preprocessed_images\Armyworm_Moth\308330512.jpg,Armyworm_Moth
1807,preprocessed_images\Armyworm_Moth\308330562.jpg,Armyworm_Moth
1808,preprocessed_images\Armyworm_Moth\308330579.jpg,Armyworm_Moth
1809,preprocessed_images\Armyworm_Moth\308350757.jpg,Armyworm_Moth
1810,preprocessed_images\Armyworm_Moth\308384962.jpg,Armyworm_Moth
1811,preprocessed_images\Armyworm_Moth\308384972.jpg,Armyworm_Moth
1812,preprocessed_images\Armyworm_Moth\308384988.jpg,Armyworm_Moth
1813,preprocessed_images\Armyworm_Moth\308385005.jpg,Armyworm_Moth
1814,preprocessed_images\Armyworm_Moth\308452834.jpg,Armyworm_Moth
1815,preprocessed_images\Armyworm_Moth\308452875.jpg,Armyworm_Moth
1816,preprocessed_images\Armyworm_Moth\308456452.jpg,Armyworm_Moth
1817,preprocessed_images\Armyworm_Moth\308537297.jpg,Armyworm_Moth
1818,preprocessed_images\Armyworm_Moth\308542081.jpg,Armyworm_Moth
1819,preprocessed_images\Armyworm_Moth\308567949.jpg,Armyworm_Moth
1820,preprocessed_images\Armyworm_Moth\308607970.jpg,Armyworm_Moth
1821,preprocessed_images\Armyworm_Moth\308613392.jpg,Armyworm_Moth
1822,preprocessed_images\Armyworm_Moth\308632321.jpg,Armyworm_Moth
1823,preprocessed_images\Armyworm_Moth\308632357.jpg,Armyworm_Moth
1824,preprocessed_images\Armyworm_Moth\308632381.jpg,Armyworm_Moth
1825,preprocessed_images\Armyworm_Moth\308632402.jpg,Armyworm_Moth
1826,preprocessed_images\Armyworm_Moth\308669411.jpg,Armyworm_Moth
1827,preprocessed_images\Armyworm_Moth\308685011.jpg,Armyworm_Moth
1828,preprocessed_images\Armyworm_Moth\308701213.jpg,Armyworm_Moth
1829,preprocessed_images\Armyworm_Moth\308722706.jpg,Armyworm_Moth
1830,preprocessed_images\Armyworm_Moth\308775535.jpg,Armyworm_Moth
1831,preprocessed_images\Armyworm_Moth\308805519.jpg,Armyworm_Moth
1832,preprocessed_images\Armyworm_Moth\308866661.jpg,Armyworm_Moth
1833,preprocessed_images\Armyworm_Moth\308921173.jpg,Armyworm_Moth
1834,preprocessed_images\Armyworm_Moth\308921204.jpg,Armyworm_Moth
1835,preprocessed_images\Armyworm_Moth\308962387.jpg,Armyworm_Moth
1836,preprocessed_images\Armyworm_Moth\308962406.jpg,Armyworm_Moth
1837,preprocessed_images\Armyworm_Moth\308992469.jpg,Armyworm_Moth
1838,preprocessed_images\Armyworm_Moth\308992489.jpg,Armyworm_Moth
1839,preprocessed_images\Armyworm_Moth\309042952.jpg,Armyworm_Moth
1840,preprocessed_images\Armyworm_Moth\309070401.jpg,Armyworm_Moth
1841,preprocessed_images\Armyworm_Moth\309072664.jpg,Armyworm_Moth
1842,preprocessed_images\Armyworm_Moth\309106064.jpg,Armyworm_Moth
1843,preprocessed_images\Armyworm_Moth\309106102.jpg,Armyworm_Moth
1844,preprocessed_images\Armyworm_Moth\309126893.jpg,Armyworm_Moth
1845,preprocessed_images\Armyworm_Moth\309128413.jpg,Armyworm_Moth
1846,preprocessed_images\Armyworm_Moth\309175630.jpg,Armyworm_Moth
1847,preprocessed_images\Armyworm_Moth\309184874.jpg,Armyworm_Moth
1848,preprocessed_images\Armyworm_Moth\309209227.jpg,Armyworm_Moth
1849,preprocessed_images\Armyworm_Moth\309209572.jpg,Armyworm_Moth
1850,preprocessed_images\Armyworm_Moth\309209575.jpg,Armyworm_Moth
1851,preprocessed_images\Armyworm_Moth\309217126.jpg,Armyworm_Moth
1852,preprocessed_images\Armyworm_Moth\309217151.jpg,Armyworm_Moth
1853,preprocessed_images\Armyworm_Moth\309217206.jpg,Armyworm_Moth
1854,preprocessed_images\Armyworm_Moth\309240632.jpg,Armyworm_Moth
1855,preprocessed_images\Armyworm_Moth\309251470.jpg,Armyworm_Moth
1856,preprocessed_images\Armyworm_Moth\309363641.jpg,Armyworm_Moth
1857,preprocessed_images\Armyworm_Moth\309364436.jpg,Armyworm_Moth
1858,preprocessed_images\Armyworm_Moth\309458346.jpg,Armyworm_Moth
1859,preprocessed_images\Armyworm_Moth\309458371.jpg,Armyworm_Moth
1860,preprocessed_images\Armyworm_Moth\309458395.jpg,Armyworm_Moth
1861,preprocessed_images\Armyworm_Moth\309474119.jpg,Armyworm_Moth
1862,preprocessed_images\Armyworm_Moth\309474126.jpg,Armyworm_Moth
1863,preprocessed_images\Armyworm_Moth\309474128.jpg,Armyworm_Moth
1864,preprocessed_images\Armyworm_Moth\309561255.jpg,Armyworm_Moth
1865,preprocessed_images\Armyworm_Moth\309562999.jpg,Armyworm_Moth
1866,preprocessed_images\Armyworm_Moth\309569766.jpg,Armyworm_Moth
1867,preprocessed_images\Armyworm_Moth\309569834.jpg,Armyworm_Moth
1868,preprocessed_images\Armyworm_Moth\309569873.jpg,Armyworm_Moth
1869,preprocessed_images\Armyworm_Moth\309569940.jpg,Armyworm_Moth
1870,preprocessed_images\Armyworm_Moth\309608637.jpg,Armyworm_Moth
1871,preprocessed_images\Armyworm_Moth\309652462.jpg,Armyworm_Moth
1872,preprocessed_images\Armyworm_Moth\309662680.jpg,Armyworm_Moth
1873,preprocessed_images\Armyworm_Moth\309692017.jpg,Armyworm_Moth
1874,preprocessed_images\Armyworm_Moth\309724830.jpg,Armyworm_Moth
1875,preprocessed_images\Armyworm_Moth\309822693.jpg,Armyworm_Moth
1876,preprocessed_images\Armyworm_Moth\309856658.jpg,Armyworm_Moth
1877,preprocessed_images\Armyworm_Moth\309857367.jpg,Armyworm_Moth
1878,preprocessed_images\Armyworm_Moth\309887708.jpg,Armyworm_Moth
1879,preprocessed_images\Armyworm_Moth\309917652.jpg,Armyworm_Moth
1880,preprocessed_images\Armyworm_Moth\309955194.jpg,Armyworm_Moth
1881,preprocessed_images\Armyworm_Moth\309985776.jpg,Armyworm_Moth
1882,preprocessed_images\Armyworm_Moth\310074358.jpg,Armyworm_Moth
1883,preprocessed_images\Armyworm_Moth\310074411.jpg,Armyworm_Moth
1884,preprocessed_images\Armyworm_Moth\310074466.jpg,Armyworm_Moth
1885,preprocessed_images\Armyworm_Moth\310074517.jpg,Armyworm_Moth
1886,preprocessed_images\Armyworm_Moth\310076450.jpg,Armyworm_Moth
1887,preprocessed_images\Armyworm_Moth\310097027.jpg,Armyworm_Moth
1888,preprocessed_images\Armyworm_Moth\310166077.jpg,Armyworm_Moth
1889,preprocessed_images\Armyworm_Moth\310166122.jpg,Armyworm_Moth
1890,preprocessed_images\Armyworm_Moth\310203899.jpg,Armyworm_Moth
1891,preprocessed_images\Armyworm_Moth\310204239.jpg,Armyworm_Moth
1892,preprocessed_images\Armyworm_Moth\310204442.jpg,Armyworm_Moth
1893,preprocessed_images\Armyworm_Moth\310206354.jpg,Armyworm_Moth
1894,preprocessed_images\Armyworm_Moth\310206387.jpg,Armyworm_Moth
1895,preprocessed_images\Armyworm_Moth\310233459.jpg,Armyworm_Moth
1896,preprocessed_images\Armyworm_Moth\310233497.jpg,Armyworm_Moth
1897,preprocessed_images\Armyworm_Moth\310238381.jpg,Armyworm_Moth
1898,preprocessed_images\Armyworm_Moth\310243589.jpg,Armyworm_Moth
1899,preprocessed_images\Armyworm_Moth\310243618.jpg,Armyworm_Moth
1900,preprocessed_images\Armyworm_Moth\310268490.jpg,Armyworm_Moth
1901,preprocessed_images\Armyworm_Moth\310275115.jpg,Armyworm_Moth
1902,preprocessed_images\Armyworm_Moth\310372935.jpg,Armyworm_Moth
1903,preprocessed_images\Armyworm_Moth\310380172.jpg,Armyworm_Moth
1904,preprocessed_images\Armyworm_Moth\310439721.jpg,Armyworm_Moth
1905,preprocessed_images\Armyworm_Moth\310450913.jpg,Armyworm_Moth
1906,preprocessed_images\Armyworm_Moth\310453702.jpg,Armyworm_Moth
1907,preprocessed_images\Armyworm_Moth\310480213.jpg,Armyworm_Moth
1908,preprocessed_images\Armyworm_Moth\310480380.jpg,Armyworm_Moth
1909,preprocessed_images\Armyworm_Moth\310480401.jpg,Armyworm_Moth
1910,preprocessed_images\Armyworm_Moth\310495896.jpg,Armyworm_Moth
1911,preprocessed_images\Armyworm_Moth\310498982.jpg,Armyworm_Moth
1912,preprocessed_images\Armyworm_Moth\310499021.jpg,Armyworm_Moth
1913,preprocessed_images\Armyworm_Moth\310564154.jpg,Armyworm_Moth
1914,preprocessed_images\Armyworm_Moth\310588585.jpg,Armyworm_Moth
1915,preprocessed_images\Armyworm_Moth\310589629.jpg,Armyworm_Moth
1916,preprocessed_images\Armyworm_Moth\310590219.jpg,Armyworm_Moth
1917,preprocessed_images\Armyworm_Moth\310590237.jpg,Armyworm_Moth
1918,preprocessed_images\Armyworm_Moth\310676554.jpg,Armyworm_Moth
1919,preprocessed_images\Armyworm_Moth\310676567.jpg,Armyworm_Moth
1920,preprocessed_images\Armyworm_Moth\310692324.jpg,Armyworm_Moth
1921,preprocessed_images\Armyworm_Moth\310831621.jpg,Armyworm_Moth
1922,preprocessed_images\Armyworm_Moth\310854105.jpg,Armyworm_Moth
1923,preprocessed_images\Armyworm_Moth\310854113.jpg,Armyworm_Moth
1924,preprocessed_images\Armyworm_Moth\310854171.jpg,Armyworm_Moth
1925,preprocessed_images\Armyworm_Moth\310854403.jpg,Armyworm_Moth
1926,preprocessed_images\Armyworm_Moth\310859043.jpg,Armyworm_Moth
1927,preprocessed_images\Armyworm_Moth\310859073.jpg,Armyworm_Moth
1928,preprocessed_images\Armyworm_Moth\310859104.jpg,Armyworm_Moth
1929,preprocessed_images\Armyworm_Moth\310876844.jpg,Armyworm_Moth
1930,preprocessed_images\Armyworm_Moth\310884417.jpg,Armyworm_Moth
1931,preprocessed_images\Armyworm_Moth\310886464.jpg,Armyworm_Moth
1932,preprocessed_images\Armyworm_Moth\310886466.jpg,Armyworm_Moth
1933,preprocessed_images\Armyworm_Moth\310886468.jpg,Armyworm_Moth
1934,preprocessed_images\Armyworm_Moth\310896040.jpg,Armyworm_Moth
1935,preprocessed_images\Armyworm_Moth\310896101.jpg,Armyworm_Moth
1936,preprocessed_images\Armyworm_Moth\310896197.jpg,Armyworm_Moth
1937,preprocessed_images\Armyworm_Moth\310997230.jpg,Armyworm_Moth
1938,preprocessed_images\Armyworm_Moth\311085855.jpg,Armyworm_Moth
1939,preprocessed_images\Armyworm_Moth\311085858.jpg,Armyworm_Moth
1940,preprocessed_images\Armyworm_Moth\311095791.jpg,Armyworm_Moth
1941,preprocessed_images\Armyworm_Moth\311135626.jpg,Armyworm_Moth
1942,preprocessed_images\Armyworm_Moth\311141435.jpg,Armyworm_Moth
1943,preprocessed_images\Armyworm_Moth\311141455.jpg,Armyworm_Moth
1944,preprocessed_images\Armyworm_Moth\311160792.jpg,Armyworm_Moth
1945,preprocessed_images\Armyworm_Moth\311195689.jpg,Armyworm_Moth
1946,preprocessed_images\Armyworm_Moth\311204944.jpg,Armyworm_Moth
1947,preprocessed_images\Armyworm_Moth\311245163.jpg,Armyworm_Moth
1948,preprocessed_images\Armyworm_Moth\311273276.jpg,Armyworm_Moth
1949,preprocessed_images\Armyworm_Moth\311301070.jpg,Armyworm_Moth
1950,preprocessed_images\Armyworm_Moth\311309585.jpg,Armyworm_Moth
1951,preprocessed_images\Armyworm_Moth\311312619.jpg,Armyworm_Moth
1952,preprocessed_images\Armyworm_Moth\311460790.jpg,Armyworm_Moth
1953,preprocessed_images\Armyworm_Moth\311489705.jpg,Armyworm_Moth
1954,preprocessed_images\Armyworm_Moth\311489731.jpg,Armyworm_Moth
1955,preprocessed_images\Armyworm_Moth\311489774.jpg,Armyworm_Moth
1956,preprocessed_images\Armyworm_Moth\311506133.jpg,Armyworm_Moth
1957,preprocessed_images\Armyworm_Moth\311507224.jpg,Armyworm_Moth
1958,preprocessed_images\Armyworm_Moth\311510623.jpg,Armyworm_Moth
1959,preprocessed_images\Armyworm_Moth\311622259.jpg,Armyworm_Moth
1960,preprocessed_images\Armyworm_Moth\311635539.jpg,Armyworm_Moth
1961,preprocessed_images\Armyworm_Moth\311662751.jpg,Armyworm_Moth
1962,preprocessed_images\Armyworm_Moth\311695089.jpg,Armyworm_Moth
1963,preprocessed_images\Armyworm_Moth\311736414.jpg,Armyworm_Moth
1964,preprocessed_images\Armyworm_Moth\311740710.jpg,Armyworm_Moth
1965,preprocessed_images\Armyworm_Moth\311741048.jpg,Armyworm_Moth
1966,preprocessed_images\Armyworm_Moth\311741049.jpg,Armyworm_Moth
1967,preprocessed_images\Armyworm_Moth\311741057.jpg,Armyworm_Moth
1968,preprocessed_images\Armyworm_Moth\311741800.jpg,Armyworm_Moth
1969,preprocessed_images\Armyworm_Moth\311760889.jpg,Armyworm_Moth
1970,preprocessed_images\Armyworm_Moth\311760899.jpg,Armyworm_Moth
1971,preprocessed_images\Armyworm_Moth\311763418.jpg,Armyworm_Moth
1972,preprocessed_images\Armyworm_Moth\311785010.jpg,Armyworm_Moth
1973,preprocessed_images\Armyworm_Moth\311814597.jpg,Armyworm_Moth
1974,preprocessed_images\Armyworm_Moth\311985329.jpg,Armyworm_Moth
1975,preprocessed_images\Armyworm_Moth\311985377.jpg,Armyworm_Moth
1976,preprocessed_images\Armyworm_Moth\311985409.jpg,Armyworm_Moth
1977,preprocessed_images\Armyworm_Moth\311985443.jpg,Armyworm_Moth
1978,preprocessed_images\Armyworm_Moth\312014927.jpg,Armyworm_Moth
1979,preprocessed_images\Armyworm_Moth\312031165.jpg,Armyworm_Moth
1980,preprocessed_images\Armyworm_Moth\312093751.jpg,Armyworm_Moth
1981,preprocessed_images\Armyworm_Moth\312123965.jpg,Armyworm_Moth
1982,preprocessed_images\Armyworm_Moth\312136203.jpg,Armyworm_Moth
1983,preprocessed_images\Armyworm_Moth\312176297.jpg,Armyworm_Moth
1984,preprocessed_images\Armyworm_Moth\312176349.jpg,Armyworm_Moth
1985,preprocessed_images\Armyworm_Moth\312203241.jpg,Armyworm_Moth
1986,preprocessed_images\Armyworm_Moth\312203275.jpg,Armyworm_Moth
1987,preprocessed_images\Armyworm_Moth\312204404.jpg,Armyworm_Moth
1988,preprocessed_images\Armyworm_Moth\312204452.jpg,Armyworm_Moth
1989,preprocessed_images\Armyworm_Moth\312240817.jpg,Armyworm_Moth
1990,preprocessed_images\Armyworm_Moth\312325343.jpg,Armyworm_Moth
1991,preprocessed_images\Armyworm_Moth\312325378.jpg,Armyworm_Moth
1992,preprocessed_images\Armyworm_Moth\312383679.jpg,Armyworm_Moth
1993,preprocessed_images\Armyworm_Moth\312438636.jpg,Armyworm_Moth
1994,preprocessed_images\Armyworm_Moth\312438664.jpg,Armyworm_Moth
1995,preprocessed_images\Armyworm_Moth\312438701.jpg,Armyworm_Moth
1996,preprocessed_images\Armyworm_Moth\312460157.jpg,Armyworm_Moth
1997,preprocessed_images\Armyworm_Moth\312460181.jpg,Armyworm_Moth
1998,preprocessed_images\Armyworm_Moth\312460199.jpg,Armyworm_Moth
1999,preprocessed_images\Armyworm_Moth\312461214.jpg,Armyworm_Moth
2000,preprocessed_images\Armyworm_Moth\312461243.jpg,Armyworm_Moth
